EVENT_ID,MUID,PUID1,CUID1,PUID2,CUID2,NOMATCH,GDCP_EVENT_TIME,TRACKING_TIME,X_EVENT,Y_EVENT,X_TRACKING,Y_TRACKING,SUBTYPE,FRAME_NUMBER,GDCP_EVENT_ID,NORECEIVER,XRec,YRec,RECFRM,EVALUATION,Goingright,PRESSURE,PRESSER,PRESSURE_RECEIVER,PRESSER_REC,Bypassed_Players,Bypassed_Defenders,xG,PENALTY,AssistTyp,DISTANCE,ANGLE,FREEKICK,FOOT,SPEED,PRESSURE_ON_SHOT,DEFENDERS,DISTANCE_GOALKEEPER,GK_INGOAL,Rotation,xPass,PossSpeed,PossAng,Dis_nearest_opp_rec,Dist_of_pass,Nearest_Defender_to_passing_lane,Angle_of_pass,OneTouch,Time_of_Possesion,BlockProb,Opp_Players_in_path,MIN_AVG_SPEED,MIN_VAR_SPEED,MIN_AVG_OWN_EVENT_SPEED,MIN_AVG_GOAL_DIST,MIN_VAR_GOAL_DIST,MIN_START_GOAL_DIST,MIN_BYPASSED_PLAYERS,MIN_BYPASSED_DEFENDERS,MIN_OWN_NONRECEIVED,MIN_ENEMY_NONRECEIVED,MIN_OWN_PRESSURE,MIN_ENEMY_PRESSURE,HFMIN_AVG_SPEED,HFMIN_VAR_SPEED,HFMIN_AVG_OWN_EVENT_SPEED,HFMIN_AVG_GOAL_DIST,HFMIN_VAR_GOAL_DIST,HFMIN_START_GOAL_DIST,HFMIN_BYPASSED_PLAYERS,HFMIN_BYPASSED_DEFENDERS,HFMIN_OWN_NONRECEIVED,HFMIN_ENEMY_NONRECEIVED,HFMIN_OWN_PRESSURE,HFMIN_ENEMY_PRESSURE,SEC_AVG_SPEED,SEC_VAR_SPEED,SEC_AVG_OWN_EVENT_SPEED,SEC_AVG_GOAL_DIST,SEC_VAR_GOAL_DIST,SEC_START_GOAL_DIST,SEC_BYPASSED_PLAYERS,SEC_BYPASSED_DEFENDERS,SEC_OWN_NONRECEIVED,SEC_ENEMY_NONRECEIVED,SEC_OWN_PRESSURE,SEC_ENEMY_PRESSURE,X_NEW,Y_NEW,GOALLINE_DISTANCE,GOAL_DISTANCE,Y_SIDE,X_DELTA,Y_CHANGE,GOAL_DIST_DELTA,Y_DELTA,XY_DELTA,TIME_DELTA,EVENT_SPEED,ReceiveInt
1.82065E+13,101,243,6,270,6,0,05:18.6,05:16.2,-4.2,-21.5,-4.3,-20.8,Pass,145831,1.82065E+13,FALSE,0.98,-17.26,145854,successfullyComplete,FALSE,0.502,809,0,,0,0,,,,,,,,,,,,,,0.995,1.56,53.57,9.88,7.35,7.83,24.16,0,0.08,0,1,3.903,60.068,4.817,49.366,42.475,43.916,2,0,0,0,0.18,0.255,31.09,0,31.09,58.147,0,58.147,0,0,0,0,0.502,0,31.09,0,31.09,58.147,0,58.147,0,0,0,0,0.502,0,45.7,20.8,54.3,58.147,0,0.1,0,9.22,1.8,1.803,31.09,0.058,0
1.82065E+13,101,805,18,,,0,04:52.5,04:45.1,,,4.2,-22.6,Caution,145054,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.501,169.724,2.544,53.512,175.215,36.972,4,0,0,0,0.194,0.18,1.845,128.345,-0.798,55.75,177.565,68.177,1,0,0,0,0.226,0.18,1.505,180.318,-5.12,58.804,132.215,57.658,0,0,0,0,0.046,0.18,54.2,22.6,45.8,51.072,0,0.1,0,9.22,1.8,1.803,-31.09,-0.058,0
1.82065E+13,101,270,6,244,6,0,05:21.7,05:18.4,2.9,-15.4,2,-16.5,Pass,145886,1.82065E+13,FALSE,2.96,-1.34,145915,successfullyComplete,FALSE,0.002,810,0,,0,0,,,,,,,,,,,,,,0.996,1.24,42.86,13.7,16.01,7.79,79.49,0,1.44,0,1,3.592,175.729,7.981,49.521,37.381,43.916,2,0,0,0,0.16,0.226,32.19,2.42,32.19,54.452,27.311,58.147,0,0,0,0,0.252,0,32.19,2.42,32.19,54.452,27.311,58.147,0,0,0,0,0.252,0,52,16.5,48,50.757,0,6.2,0,1.829,6.1,8.698,33.29,0.261,0
1.82065E+13,101,244,6,257,6,0,05:23.1,05:20.9,4.2,3.4,2.4,2.5,Pass,145948,1.82065E+13,FALSE,-4.17,21.76,145985,successfullyComplete,FALSE,0,,0.001,802,0,0,,,,,,,,,,,,,,0.996,1.24,42.86,11.91,16.61,8.76,103.3,1,0,0,1,3.533,166.031,7.431,49.335,33.571,43.916,2,0,0,0,0.144,0.226,22.287,295.438,22.287,52.19,29.008,58.147,0,0,0,0,0.168,0,22.287,295.438,22.287,52.19,29.008,58.147,0,0,0,0,0.168,0,52.4,2.5,47.6,47.666,1,0.4,1,-3.091,19,19.004,2.48,7.663,0
1.82065E+13,101,257,6,244,6,0,05:24.2,05:24.4,-4.7,21.5,-4.5,23.2,Pass,146037,1.82065E+13,FALSE,7.3,11.98,146077,successfullyComplete,FALSE,0.595,802,0.359,810,0,0,,,,,,,,,,,,,,0.994,1.09,50,9.06,14.04,8.19,50.98,0,2.36,0,1,3.458,174.458,7.079,50.235,39.119,43.916,2,0,0,0,0.185,0.157,17.605,284.631,17.605,53.951,31.738,58.147,0,0,0,0,0.275,0,17.605,284.631,17.605,53.951,31.738,58.147,0,0,0,0,0.275,0,45.5,23.2,54.5,59.233,1,6.9,0,11.567,20.7,21.82,3.56,6.129,0
1.82065E+13,101,244,6,240,6,0,05:26.5,05:26.6,8.9,9.4,10.2,10.3,Pass,146092,1.82065E+13,FALSE,34.61,0.3,146150,successfullyComplete,FALSE,0.733,810,0,,0,0,,,,,,,,,,,,,,0.975,0.93,42.86,23.24,22.11,99.99,17.48,0,0.8,0,0,3.391,164.85,6.672,49.475,42.5,43.916,2,0,0,0,0.231,0.157,14.522,260.997,14.522,51.383,56.774,58.147,0,0,0,0,0.366,0,10.38,233.622,10.38,49.692,56.631,50.757,0,0,0,0,0.332,0,60.2,10.3,39.8,41.111,1,14.7,0,-18.121,12.9,19.558,2.19,8.93,0
1.82065E+13,101,240,6,270,6,0,05:30.4,05:31.0,34.9,2.5,35.6,2.5,Pass,146202,1.82065E+13,FALSE,28.46,-12.75,146242,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.999,1.56,46.43,15.71,17.43,13.34,114.18,0,2.36,0,0,3.377,174.515,6.497,46.793,132.432,43.916,2,0,0,0,0.213,0.037,12.835,225.874,12.835,45.255,270.725,58.147,0,0,0,0,0.305,0,3.383,1.244,3.383,38.32,503.516,59.233,0,0,0,0,0.443,0,85.6,2.5,14.4,14.615,1,25.4,0,-26.496,7.8,26.571,4.4,6.039,0
1.82065E+13,101,270,6,255,6,0,05:33.6,05:34.2,22.8,-16.6,24.3,-15.5,Pass,146281,1.82065E+13,FALSE,16.19,-28.4,146306,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.998,1.56,39.29,14.13,17.03,9.81,124.47,0,1.88,0,1,3.731,171.849,6.259,45.594,142.359,43.916,2,0,0,0,0.198,0.046,11.454,201.573,11.454,43.077,258.794,58.147,0,0,0,0,0.262,0,3.33,0.841,3.33,36.243,352.93,59.233,0,0,0,0,0.332,0,74.3,15.5,25.7,30.012,0,11.3,1,15.397,18,21.253,3.17,6.704,0
1.82065E+13,101,255,6,271,6,0,05:37.2,05:37.2,15.2,-26.7,13.5,-29.1,Pass,146357,1.82065E+13,FALSE,-5.03,-20.75,146394,successfullyComplete,FALSE,0.345,807,0.511,805,5,0,,,,,,,,,,,,,,0.98,1.09,39.29,3.31,24.31,1.65,147.65,0,2.2,0,3,3.551,171.463,6.045,45.667,132.269,43.916,7,0,0,0,0.208,0,10.402,181.627,10.402,43.528,223.447,58.147,5,0,0,0,0.272,0,3.537,0.563,3.537,30.436,257.176,14.615,5,0,0,0,0.115,0,63.5,29.1,36.5,46.68,0,10.8,0,16.668,13.6,17.367,3.04,5.713,0
1.82065E+13,101,271,6,243,6,0,05:39.6,05:39.7,-6.5,-21.8,-3.9,-21.5,Pass,146419,1.82065E+13,FALSE,-1.47,-16.65,146432,successfullyComplete,FALSE,0.703,811,0.306,809,0,0,,,,,,,,,,,,,,0.881,0.78,32.14,3.76,7.31,0.99,42.23,0,1.2,0,2,3.454,171.494,5.822,46.44,133.004,43.916,7,0,0,0,0.238,0,9.522,165.897,9.522,45.139,218.884,58.147,5,0,0,0,0.32,0,3.272,0.655,3.272,37.334,361.805,14.615,5,0,0,0,0.262,0,46.1,21.5,53.9,58.03,0,17.4,0,11.349,7.6,18.987,2.48,7.656,0
1.82065E+13,101,243,6,805,18,0,05:41.0,05:40.5,-2.1,-14.4,-0.9,-16.7,Pass,146439,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.66,809,0,,0,0,,,,,,,,,,,,,,0.732,0.47,0,3.87,11.52,0.31,124.1,1,0.36,0,4,3.571,170.556,5.954,47.129,134.876,43.916,7,0,1,0,0.278,0,8.649,155.089,8.649,45.982,201.671,58.147,5,0,1,0,0.354,0,2.776,1.724,2.776,40.582,324.069,14.615,5,0,1,0,0.342,0,49.1,16.7,50.9,53.57,0,3,0,-4.46,4.8,5.66,0.79,7.165,1
1.82065E+13,101,805,18,813,18,0,05:44.0,05:43.1,-17.2,-17,15.7,-13.7,Pass,146504,1.82065E+13,FALSE,-10.94,-7.4,146520,successfullyComplete,TRUE,0.589,271,0.347,258,1,0,,,,,,,,,,,,,,0.994,1.24,42.86,6.9,8.48,1.9,124.81,0,1.52,0,2,4.021,205.542,-9.46,46.36,66.625,51.072,1,0,0,1,0.196,0.295,8.099,142.907,2.6,36.935,0,36.935,1,0,0,1,0.589,0.354,2.416,0.91,2.6,36.935,0,36.935,1,0,0,1,0.589,0.427,65.7,13.7,34.3,36.935,0,14.8,0,-9.496,3,15.101,2.6,5.808,0
1.82065E+13,101,813,18,258,6,0,05:46.2,05:43.7,-12.2,-5.3,11,-6.7,Pass,146520,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.347,258,0,,0,0,,,,,,,,,,,,,,0.809,0,0,0,0,0,148.91,1,0.2,0.038,0,4.023,205.527,-6.935,44.663,55.938,51.072,1,0,1,1,0.234,0.322,7.478,134.552,1.62,38.253,3.476,36.935,1,0,1,1,0.468,0.354,2.12,1.254,1.62,38.253,3.476,36.935,1,0,1,1,0.468,0.427,61,6.7,39,39.571,0,4.7,0,2.637,7,8.431,0.64,13.174,1
1.82065E+13,101,258,6,799,18,0,05:47.7,05:45.1,-9.1,-14.4,-12.2,-12.8,Pass,146555,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.607,805,0,,0,0,,,,,,,,,,,,,,0.51,0,0,3.58,11.47,1.8,130.9,0,1.16,0,2,7.01,126.18,7.99,47.575,209.412,58.147,5,0,2,1,0.377,0.468,7.01,126.18,7.99,47.575,209.412,58.147,5,0,2,1,0.377,0.468,1.825,1.032,1.927,55.446,50.651,46.68,5,0,2,1,0.579,0.468,37.8,12.8,62.2,63.503,0,1.2,0,3.075,6.1,6.217,1.4,4.441,1
1.82065E+13,101,799,18,807,18,0,05:49.8,05:47.6,-28.9,-14.9,28.7,-14.1,Pass,146617,1.82065E+13,FALSE,-14.85,-31.23,146652,successfullyComplete,TRUE,0.139,258,0,,2,0,,,,,,,,,,,,,,0.991,1.24,35.71,13.32,22.87,1.79,137.3,1,0.48,0,2,6.686,117.94,1.907,34.017,55.577,36.935,3,0,1,2,0.358,0.377,4.809,74.323,1.907,34.017,55.577,36.935,3,0,1,2,0.358,0.365,1.732,0.812,1.907,34.017,55.577,36.935,3,0,1,2,0.358,0.657,78.7,14.1,21.3,25.544,0,16.5,0,-10.953,1.3,16.551,2.48,6.674,0
1.82065E+13,101,807,18,811,18,0,05:51.8,05:53.3,-12.4,-28.9,13.1,-29.3,Pass,146758,1.82065E+13,FALSE,-4.13,-25.46,146776,successfullyComplete,TRUE,0.456,258,0.176,243,4,0,,,,,,,,,,,,,,0.703,0.93,17.86,2.79,7.24,1.74,141.85,0,4.44,0,3,6.617,109.589,2.84,37.292,79.962,36.935,7,0,1,2,0.383,0.377,2.699,2.051,2.84,37.292,79.962,36.935,7,0,1,2,0.383,0.455,2.54,4.841,2.92,37.411,119.858,39.571,6,0,1,1,0.314,0.607,63.1,29.3,36.9,47.118,0,15.6,0,21.574,15.2,21.781,5.64,3.862,0
1.82065E+13,101,811,18,255,6,0,05:56.9,06:01.5,4.7,-31,-4.3,-32.5,Pass,146965,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.819,255,0,,0,0,,,,,,,,,,,,,,0.619,0,0,0,0,0,82.36,1,0,0.306,0,6.721,102.456,3.928,42.49,195.078,36.935,7,0,2,2,0.47,0.377,3.052,5.396,3.928,42.49,195.078,36.935,7,0,2,2,0.47,0.463,6.96,3.485,6.96,55.2,130.655,47.118,4,0,1,0,0.638,0,45.7,32.5,54.3,63.283,0,17.4,0,16.165,3.2,17.692,8.28,2.137,1
1.82065E+13,101,255,6,,,0,05:58.2,06:00.1,2.1,-31.6,5.2,-33.3,OtherBallAction,146928,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6.238,100.008,7.201,48.262,196.041,58.147,5,0,2,2,0.346,0.47,2.787,6.371,1.971,46.033,307.647,14.615,5,0,2,2,0.331,0.47,4.147,25.487,-1.48,55.821,0,55.821,0,0,0,1,0,0.638,55.2,33.3,44.8,55.821,0,0.9,0,19.104,0.8,1.204,-1.48,-0.814,0
1.82065E+13,101,807,18,809,18,0,06:23.7,06:24.0,4.8,-34,-4,-34.2,Pass,147525,1.82065E+13,FALSE,7.06,-29.37,147542,successfullyComplete,TRUE,0.017,255,0.735,243,1,0,,,,,,,,,,,,,,0,1.56,53.57,2.89,9.14,2.52,131.14,0,0.04,0,2,4.205,34.728,7.255,46.062,232.594,36.935,8,0,2,2,0.394,0.405,10.23,163.761,16.085,63.601,0.202,63.283,1,0,1,0,0.418,0,23.89,0,23.89,63.919,0,63.919,1,0,0,0,0.017,0,46,34.2,54,63.919,0,1.2,0,19.74,0.9,1.5,23.89,0.063,0
1.82065E+13,101,271,6,253,6,0,06:08.6,06:05.7,,,1.9,-34.7,Substitution,147069,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5.879,139.358,5.244,49.112,189.093,58.147,5,0,2,2,0.319,0.394,2.627,86.772,-2.002,56.152,32.807,46.68,5,0,2,2,0.386,0.394,3.112,311.809,-9.86,57.565,6.089,55.821,0,0,0,1,0,0.418,51.9,34.7,48.1,59.31,0,2.1,0,23.229,0.5,2.159,-18.24,-0.118,0
1.82065E+13,101,809,18,807,18,0,06:26.1,06:24.7,7.7,-28,-7.6,-29,Pass,147545,1.82065E+13,FALSE,2.7,-33.23,147565,successfullyComplete,TRUE,0.818,243,0.31,243,0,0,,,,,,,,,,,,,,0.991,1.24,53.57,7.65,6.5,9.9,50.8,1,0.2,0,1,3.769,80.42,8.937,48.694,242.335,36.935,8,0,2,2,0.455,0.339,6.296,284.53,17.067,63.897,0.364,63.283,1,0,1,0,0.551,0,21.46,11.81,21.46,64.204,0.162,63.919,1,0,0,0,0.418,0,42.4,29,57.6,64.488,0,5.7,0,23.799,5.7,8.061,19.03,0.424,0
1.82065E+13,101,807,18,,,0,06:26.8,06:26.4,0.8,-31.4,-1.5,-33,OtherBallAction,147587,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.647,75.648,8.031,50.253,227.158,36.935,8,0,2,2,0.398,0.339,5.528,231.16,13.222,63.214,2.107,63.283,1,0,1,0,0.414,0,14.87,136.189,14.87,63.191,3.157,63.919,1,0,0,0,0.278,0,48.5,33,51.5,61.166,0,6.1,0,-3.323,4,7.295,1.69,4.316,0
1.82065E+13,101,243,6,255,6,0,06:28.9,06:26.5,4.3,-32.7,1.9,-32.2,Pass,147589,1.82065E+13,FALSE,7.27,-31.9,147617,successfullyComplete,FALSE,0.786,807,0.392,809,0,0,,,,,,,,,,,,,,0.845,0.62,32.14,2.87,6.25,2.85,24.39,1,0.08,0,1,3.448,71.909,-0.218,48.054,238.443,41.111,5,0,2,2,0.383,0.398,4.749,196.89,-6.55,57.671,3.078,55.821,0,0,0,1,0.262,0.414,11.17,145.553,0.07,57.883,0,57.883,0,0,0,0,0.786,0.278,51.9,32.2,48.1,57.883,0,0.4,0,19.049,0.8,0.894,0.07,12.778,0
1.82065E+13,101,255,6,270,6,0,06:30.0,06:28.4,9.4,-32.3,8.6,-31.7,Pass,147637,1.82065E+13,FALSE,16.59,-26.07,147664,successfullyComplete,FALSE,0.551,809,0.177,809,0,0,,,,,,,,,,,,,,0.988,1.09,39.29,7.74,9.61,1.52,36.24,0,1.04,0,1,3.434,71.951,-0.244,49.157,233.593,14.615,5,0,2,2,0.365,0.398,4.396,169.756,-4.43,56.289,9.694,55.821,0,0,0,1,0.334,0.414,9.322,126.24,1,55.013,16.477,57.883,0,0,0,0,0.669,0.278,58.6,31.7,41.4,52.143,0,6.7,0,-5.74,0.5,6.719,1.93,3.481,0
1.82065E+13,101,270,6,811,18,0,06:32.6,06:32.8,20.1,-29.6,22.7,-29.9,Pass,147747,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.602,810,0,,0,0,,,,,,,,,,,,,,0.933,0.78,21.43,9.57,15.57,0.48,174.77,0,2.6,0,2,3.434,71.951,-0.244,51.744,101.937,30.012,5,0,3,2,0.425,0.398,4.681,189.684,-2.96,52.456,73.253,59.31,0,0,1,0,0.485,0.278,8.502,105.03,2.133,50.171,78.559,57.883,0,0,1,0,0.646,0.278,72.7,29.9,27.3,40.488,0,14.1,0,-11.654,1.8,14.214,4.4,3.231,1
1.82065E+13,101,809,18,270,6,0,06:31.7,06:30.2,23.6,-17.8,-15.3,-25.9,Ground,147682,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3.181,66.275,6.85,52.475,243.189,36.935,8,0,2,3,0.354,0.387,4.272,150.321,10.058,64.621,11.478,63.283,1,0,1,1,0.331,0.485,6.916,105.132,10.502,64.956,14.558,63.919,1,0,0,1,0.209,0.646,34.7,25.9,65.3,70.249,0,7.4,0,10.737,4,8.412,-2.6,-3.235,0
1.82065E+13,101,811,18,800,18,0,06:35.2,06:35.7,-1.5,-27,0.4,-28.8,Pass,147819,1.82065E+13,FALSE,-33.71,-11.89,147883,successfullyComplete,TRUE,0.554,243,0,,0,0,,,,,,,,,,,,,,0.956,0.93,35.71,28.09,38.97,1.16,33.84,0,1.4,0,2,3.238,70.165,6.713,52.963,218.55,36.935,8,0,2,3,0.374,0.473,6.736,90.37,9.498,63.435,22.472,63.919,1,0,0,1,0.278,0.646,1.828,8.536,1.523,62.923,43.879,61.166,0,0,0,1,0.185,0.646,50.4,28.8,49.6,57.355,0,15.7,0,-12.894,2.9,15.966,5.48,2.913,0
1.82065E+13,101,800,18,,,0,06:40.0,06:40.4,-34.7,1,34.5,-1.8,Pass,147936,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.08,252,0,,0,0,,,,,,,,,,,,,,0.816,0.47,17.86,10.56,25.28,4.04,129.99,0,2.4,0,1,3.371,74.36,6.528,49.567,323.574,36.935,8,0,3,3,0.347,0.458,6.508,79.544,8.695,55.464,399.282,63.919,1,0,1,1,0.245,0.646,4.853,0.314,5.08,36.48,871.568,57.355,0,0,1,1,0.317,0.602,84.5,1.8,15.5,15.604,0,34.1,0,-41.751,27,43.495,4.68,9.294,1
1.82065E+13,101,248,6,266,6,0,06:47.3,06:47.1,-22.7,34,-24,34.6,Pass,148105,1.82065E+13,FALSE,-15.01,32.47,148130,successfullyComplete,FALSE,0.442,797,0.093,797,0,0,,,,,,,,,,,,,,0,1.24,25,7.7,7.19,2.95,8.89,0,0.04,0,1,4.133,89.158,-1.095,57.889,181.713,55.821,0,0,1,2,0.397,0.32,6.532,70.712,3.288,58.051,300.72,57.883,0,0,1,1,0.595,0.245,5.715,2.142,6.75,81.689,0,81.689,0,0,0,1,0.442,0.08,26,34.6,74,81.689,1,10.5,1,-2.706,36.4,37.884,6.75,5.612,0
1.82065E+13,101,266,6,257,6,0,06:49.5,06:49.9,-8.7,30.1,-8.3,30.6,Pass,148173,1.82065E+13,FALSE,7.73,18.64,148250,successfullyComplete,FALSE,0.621,797,0.232,802,0,0,,,,,,,,,,,,,,0.99,1.24,39.29,11.03,9.61,31.61,18.76,0,2.12,0,0,4.15,89.103,-0.549,59.025,160.465,55.821,0,0,1,2,0.429,0.343,6.186,64.955,3.176,59.609,237.683,57.883,0,0,1,1,0.6,0.245,4.72,4.041,4.74,73.766,125.56,81.689,0,0,0,1,0.532,0.08,41.7,30.6,58.3,65.843,1,15.7,0,-15.847,4,16.202,2.73,5.935,0
1.82065E+13,101,255,6,811,18,0,05:58.2,05:58.9,6.9,-32.7,4.6,-34.1,Ground,146898,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.325,165.067,-2.491,51.832,252.126,41.111,5,0,3,3,0.403,0.347,1.29,171.912,-2.826,52.598,262.048,14.615,5,0,3,3,0.38,0.347,0.703,273.258,-6.855,58.745,138.171,55.821,0,0,1,2,0.375,0.343,54.6,34.1,45.4,56.78,0,12.9,1,-9.063,64.7,65.973,-51,-1.294,0
1.82065E+13,101,257,6,270,6,0,06:52.0,06:53.0,7.1,21.2,8.1,19.8,Pass,148250,1.82065E+13,FALSE,7,-12.53,148315,successfullyComplete,FALSE,0.232,802,0,,0,0,,,,,,,,,,,,,,0.976,0.78,21.43,19.99,26.55,6.95,84.9,0,2.16,0,1,3.843,423.773,-0.084,57.367,137.989,55.821,0,0,1,2,0.359,0.343,10.178,250.2,11.66,57.398,219.479,57.883,0,0,1,1,0.539,0.245,21.187,815.519,21.187,64.625,313.459,81.689,0,0,0,0,0.432,0,58.1,19.8,41.9,46.343,1,3.5,1,-10.437,53.9,54.014,54.08,0.999,0
1.82065E+13,101,270,6,255,6,0,06:55.5,06:56.9,3.7,-17.6,4.7,-17,Pass,148349,1.82065E+13,FALSE,-4.22,-28.92,148377,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.998,1.4,39.29,12.84,17.63,10.52,125.14,0,1.48,0,0,3.744,423.562,0.32,56.468,130.724,55.821,0,0,1,2,0.323,0.327,9.046,292.34,12.308,55.815,232.673,52.143,0,0,1,1,0.408,0.211,16.88,617.869,16.88,60.565,274.908,81.689,0,0,0,0,0.324,0,54.7,17,45.3,48.385,0,3.4,1,2.042,36.8,36.957,3.96,9.333,0
1.82065E+13,101,255,6,270,6,0,07:00.0,06:59.6,-4.9,-24.8,-4.2,-29.9,Pass,148416,1.82065E+13,FALSE,9.12,-21.45,148454,successfullyComplete,FALSE,0.266,807,0,,0,0,,,,,,,,,,,,,,0.997,1.4,50,13.01,13.87,8.69,42.49,0,1.68,0,1,6.901,225.737,5.687,56.98,133.701,55.821,0,0,1,2,0.35,0.327,9.128,291.085,12.432,57.441,234.208,40.488,0,0,1,1,0.361,0.211,15.86,649.584,15.86,55.618,94.12,65.843,0,0,0,0,0.28,0,45.8,29.9,54.2,61.9,0,8.9,0,13.516,12.9,15.672,2.67,5.87,0
1.82065E+13,101,270,6,244,6,0,07:02.6,07:03.1,8.8,-18,8.4,-19,Pass,148505,1.82065E+13,FALSE,9.49,0.99,148534,successfullyComplete,FALSE,0,,0,,0,0,,,,,,,,,,,,,,0.997,1.09,39.29,12.3,19.45,6.95,83.36,0,2.36,0,1,7.13,236.664,6.191,55.972,146.475,59.31,0,0,1,1,0.35,0.245,10.489,312.138,12.292,58.316,203.224,81.689,0,0,0,1,0.26,0.317,3.397,0.436,3.397,52.006,75.177,48.385,0,0,0,0,0.089,0,58.4,19,41.6,45.734,0,12.6,0,-16.167,10.9,16.66,3.56,4.68,0
1.82065E+13,101,244,6,257,6,0,07:06.6,07:07.2,3.5,13.5,2.1,12,Pass,148606,1.82065E+13,FALSE,-4.44,28.84,148638,successfullyComplete,FALSE,0.659,810,0.014,802,0,0,,,,,,,,,,,,,,0.985,0.93,35.71,10.8,15.96,5.41,102.49,0,3.08,0,1,8.523,192.317,8.42,54.979,148.969,57.883,0,0,1,1,0.416,0.245,10.31,314.44,11.114,57.039,180.759,81.689,0,0,0,1,0.317,0.08,3.427,0.489,3.427,52.338,71.902,61.9,0,0,0,0,0.308,0,52.1,12,47.9,49.38,1,6.3,1,3.647,31,31.634,4.05,7.811,0
1.82065E+13,101,257,6,266,6,0,07:09.9,07:10.0,-4.3,32.8,-6.6,31.6,Pass,148676,1.82065E+13,FALSE,-14.24,33.04,148694,successfullyComplete,FALSE,0.721,802,0.632,797,1,0,,,,,,,,,,,,,,0.961,1.24,28.57,4.65,9.38,1.02,167.25,0,1.64,0,2,8.186,182.224,7.909,55.874,142.883,57.883,1,0,1,1,0.444,0.245,9.476,281.402,10.075,58.012,162.511,81.689,1,0,0,1,0.368,0.08,3.47,0.397,3.47,53.313,102.706,45.734,1,0,0,0,0.46,0,43.4,31.6,56.6,64.824,1,8.7,0,15.444,19.6,21.444,2.8,7.659,0
1.82065E+13,101,266,6,,,0,07:11.2,07:13.3,-14,33,-12.3,34.6,OtherBallAction,148758,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7.913,172.848,7.522,57.156,149.63,57.883,1,0,1,1,0.407,0.245,9.319,283.313,9.319,59.485,161.707,81.689,1,0,0,0,0.327,0,3.373,0.399,3.373,61.822,126.472,49.38,1,0,0,0,0.46,0,37.7,34.6,62.3,71.263,1,5.7,0,6.439,3,6.441,3.27,1.97,0
1.82065E+13,101,797,18,811,18,0,07:16.1,07:16.5,-13.1,34,13,34,Pass,148840,1.82065E+13,FALSE,-16.45,20.64,148869,successfullyComplete,TRUE,0.246,266,0.019,253,1,0,,,,,,,,,,,,,,0,1.09,32.14,8.32,16.39,4.86,79.2,0,0.04,0,3,7.669,164.375,7.921,54.719,336.619,63.919,2,0,1,1,0.245,0.407,8.715,255.481,3.28,50.249,0,50.249,1,0,0,0,0.246,0.327,3.35,0.268,3.28,50.249,0,50.249,1,0,0,0,0.246,0.46,63,34,37,50.249,1,0.7,0,21.513,0.6,0.922,3.28,0.281,0
1.82065E+13,101,811,18,809,18,0,07:18.3,07:18.7,-15.2,16,16.7,20,Pass,148893,1.82065E+13,FALSE,-8.54,-1.38,148924,successfullyComplete,TRUE,0.543,253,0.095,270,3,0,,,,,,,,,,,,,,0.885,0.62,0,9.57,21.73,6.63,113.95,0,1.16,0,2,7.392,157.264,7.196,52.734,320.03,63.919,5,0,1,1,0.282,0.407,8.252,259.646,2.7,44.547,65.036,50.249,4,0,0,0,0.394,0.312,2.867,0.298,2.7,44.547,65.036,50.249,4,0,0,0,0.394,0.36,66.7,20,33.3,38.844,1,3.7,0,-11.405,14,14.481,2.12,6.831,0
1.82065E+13,101,809,18,805,18,0,07:20.5,07:19.9,-6.5,-0.5,7.9,-1.6,Pass,148924,1.82065E+13,FALSE,-22.98,-1.48,148969,successfullyComplete,TRUE,0.095,270,0.018,252,0,0,,,,,,,,,,,,,,0.958,1.09,35.71,13.43,18.05,11.67,3.37,1,0.16,0,0,7.1,151.197,6.536,51.556,292.52,63.919,5,0,1,1,0.261,0.407,8.104,261.681,2.217,43.741,34.465,50.249,4,0,0,0,0.295,0.268,2.544,0.747,2.217,43.741,34.465,50.249,4,0,0,0,0.295,0.36,57.9,1.6,42.1,42.13,0,8.8,1,3.286,21.6,23.324,1.25,18.659,0
